X,SITE_ID,fire_year,Incid_Name,Ig_Date,rank.x,X.x.x,OBJECTID.x,survey_year.x,site_survey_id,QC_visit.x,pf_survey,YPF,fire_site_id,rank.y,ignition_date,ppc_burned_perc,ppc_himod_perc,ppc_burned_sqkm,ppc_himod_sqkm,ppc_area_sqkm,rip_burned_perc,rip_himod_perc,rip_burned_sqkm,rip_himod_sqkm,rip_area_sqkm,reach_burned_perc,reach_himod_perc,reach_burned_sqkm,reach_himod_sqkm,reach_area_sqkm,ppc_burn_ratio,rip_burn_ratio,reach_burn_ratio,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,Rowid.y,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,X.y.x,channel_freq,creek_code.x,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,X.x.x.x,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X.y.y,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,X.x.y,creek_code.y,site,survey_date,survey_type,channel_width,reach_length_bankfull,upstream_length,main_or_trib,X.y.y.y,OBJECTID.y.y,survey_year,QC_visit.y,survey_date2,survey_date3,bankfull_all_mean,relative_bankfull
16,CACFD0006,1987,ST.CLAIRE,1987-08-30,1,46,46,2003,2003CACFD1006,N,yes,16,1987_CACFD0006,1,8/30/1987,8.201,2.435,3.009,0.893,36.7281,4.214,1.867,0.264,0.117,6.246630192,24.144,5.285,0.019,0.004,0.079993482,0.29691501,0.443046986,0.218894964,6,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,122,5,15,36,30,71,4.1,12.3,29.51,24.59,58.2,13.92,140,410.4,681,645,2095,1450,1404.49834,320.3560874,1433,681,CACFD,6,36.69908615,681,0.337614715,52.69368744,52.35607272,26.20129148,7.633400254,26.82087326,67.02931135,24.5991447180882,8258245,CACFD,Region18,37.1043,41.703019865622,20.3717401217649,1399.6978,575.2319,0.2792,0,55.202,0,0,0,0,0,0,0,0,0,0,99.85,0,0.15,0,0,0,0,0,856.2927,0,0,15.9088791607,4.12607440971,1284.32355459,10.0198733285,160.9773,0.0128,0.3906,12.26,0.9877,12.0623,2.3374,51.0122,6.3659,0.1799,0.0595,8.9552,5.4782091833022,179.733646881898,92.4775969631552,1.29016324253523,0.0018,1019.17674145912,9.86773853557707,9.8750190792044,954.838821482957,Region18,7.0209,0.0035,0.04513617,0.01659864, Igneous and Metamorphic,164,1,CACFD,257,681,CACFD,6,36.69908615,232,8258245,CACFD,1.597,0,21652.81047,2326500,0,0,0,0,Confined,9.216,134.440622665525,56.9103533874,4.30150942574911,121,CACFD0006,2003,257,3.89,0,0,9.79,CACFD0006,34,11523000,31605.3463801767,31.6053463801767,46,CACFD,6,2003-07-07 00:00:00,Regular,10.30000019,257,257,TRIBUTARY,46,46,2003,N,2003-07-07,2003-07-07,9.216,1
17,CACFD0006,1987,HOTELLING,1987-08-30,2,46,46,2003,2003CACFD1006,N,yes,16,1987_CACFD0006,2,8/30/1987,8.201,2.435,3.009,0.893,36.7281,0,0,0,0,NA,0,0,0,0,NA,0.29691501,NA,NA,6,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,122,5,15,36,30,71,4.1,12.3,29.51,24.59,58.2,13.92,140,410.4,681,645,2095,1450,1404.49834,320.3560874,1433,681,CACFD,6,36.69908615,681,0.337614715,52.69368744,52.35607272,26.20129148,7.633400254,26.82087326,67.02931135,24.5991447180882,8258245,CACFD,Region18,37.1043,41.703019865622,20.3717401217649,1399.6978,575.2319,0.2792,0,55.202,0,0,0,0,0,0,0,0,0,0,99.85,0,0.15,0,0,0,0,0,856.2927,0,0,15.9088791607,4.12607440971,1284.32355459,10.0198733285,160.9773,0.0128,0.3906,12.26,0.9877,12.0623,2.3374,51.0122,6.3659,0.1799,0.0595,8.9552,5.4782091833022,179.733646881898,92.4775969631552,1.29016324253523,0.0018,1019.17674145912,9.86773853557707,9.8750190792044,954.838821482957,Region18,7.0209,0.0035,0.04513617,0.01659864, Igneous and Metamorphic,164,1,CACFD,257,681,CACFD,6,36.69908615,232,8258245,CACFD,1.597,0,21652.81047,2326500,0,0,0,0,Confined,9.216,134.440622665525,56.9103533874,4.30150942574911,121,CACFD0006,2003,257,3.89,0,0,9.79,CACFD0006,34,11523000,31605.3463801767,31.6053463801767,46,CACFD,6,2003-07-07 00:00:00,Regular,10.30000019,257,257,TRIBUTARY,46,46,2003,N,2003-07-07,2003-07-07,9.216,1
19,CACFD0007,1987,GLASGOW,1987-08-30,1,47,47,2003,2003CACFD1007,N,yes,16,1987_CACFD0007,1,8/30/1987,7.955,0.748,0.319,0.03,4.0068,0.8,0,0.008,0,0.97113198,0,0,0,0,NA,0.094028913,0,NA,7,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,121,17,0,54,35,106,14.05,0,44.63,28.93,87.6,6.2,45,148,685,693,1623,930,1072.227057,223.409253,1027,685,CACFD,7,4.003616699,685,1.511621118,52.91467667,51.40305555,27.13160794,7.623979188,27.56824303,70.19613547,2.81038420172958,8258143,CACFD,Region18,4.0545,44.6968834628191,15.2760754716981,1061.8979,552.4198,0.2836,0,56.5663,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,865,0.0074,0.0209,18.2483811741,4.72193497978,1069.8829502,11.4876291169,126.0445,0.0444,0.1178,2.5755,1.6975,10.0928,1.2565,62.6653,5.4678,0.1552,0.0448,4.8247,5.64782907880133,178.47648390677,85.4248213096559,1.52790233074362,0.0878,846.467025121865,11.3965521673762,11.6290067850477,791.154473126304,Region18,1.0863,0.1144,0.080857745,0.08409774,Melange,165,1,CACFD,154,685,CACFD,7,4.003616699,230,8258143,CACFD,0.763,0,3603.06748,340200,0,0,0,0,Confined,3.137,121.155341219337,68.097345477265,4.57003280363446,122,CACFD0007,2003,154,32.47,0,0,35.17,CACFD0007,84,11523000,31382.3773524756,31.3823773524756,47,CACFD,7,2003-07-03 00:00:00,Regular,2.5999999,154,154,TRIBUTARY,47,47,2003,N,2003-07-03,2003-07-03,3.417666666666667,0.9178776943333657
20,CACFD0007,1987,GLASGOW,1987-08-30,1,48,48,2011,2011CACFD1007,N,yes,24,1987_CACFD0007,1,8/30/1987,7.955,0.748,0.319,0.03,4.0068,0.8,0,0.008,0,0.97113198,0,0,0,0,NA,0.094028913,0,NA,7,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,105,16,0,47,26,89,15.24,0,44.76,24.76,84.76,6.56,41,241.8,685,693,1623,930,1072.227057,223.409253,1027,685,CACFD,7,4.003616699,685,1.511621118,52.91467667,51.40305555,27.13160794,7.623979188,27.56824303,70.19613547,2.81038420172958,8258143,CACFD,Region18,4.0545,44.6968834628191,15.2760754716981,1061.8979,552.4198,0.2836,0,56.5663,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,865,0.0074,0.0209,18.2483811741,4.72193497978,1069.8829502,11.4876291169,126.0445,0.0444,0.1178,2.5755,1.6975,10.0928,1.2565,62.6653,5.4678,0.1552,0.0448,4.8247,5.64782907880133,178.47648390677,85.4248213096559,1.52790233074362,0.0878,846.467025121865,11.3965521673762,11.6290067850477,791.154473126304,Region18,1.0863,0.1144,0.080857745,0.08409774,Melange,1625,1,CACFD,154,685,CACFD,7,4.003616699,230,8258143,CACFD,0.763,0,3603.06748,340200,0,0,0,0,Confined,3.785,121.409342562083,68.9575729675798,4.65779816627618,1296,CACFD0007,2011,154,38.96,0,0,98.24,CACFD0007,84,11523000,31382.3773524756,31.3823773524756,48,CACFD,7,2011-07-07 09:25:29,Regular,4.12,160,160,Tributary,48,48,2011,N,2011-07-07,2011-07-07,3.417666666666667,1.1074807373451672
21,CACFD0007,1987,GLASGOW,1987-08-30,1,3193,3193,2019,2019CACFD1007,N,yes,32,1987_CACFD0007,1,8/30/1987,7.955,0.748,0.319,0.03,4.0068,0.8,0,0.008,0,0.97113198,0,0,0,0,NA,0.094028913,0,NA,7,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,300,33,10,195,49,277,11,3.33,65,16.33,92.33,6,26,80,685,693,1623,930,1072.227057,223.409253,1027,685,CACFD,7,4.003616699,685,1.511621118,52.91467667,51.40305555,27.13160794,7.623979188,27.56824303,70.19613547,2.81038420172958,8258143,CACFD,Region18,4.0545,44.6968834628191,15.2760754716981,1061.8979,552.4198,0.2836,0,56.5663,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,865,0.0074,0.0209,18.2483811741,4.72193497978,1069.8829502,11.4876291169,126.0445,0.0444,0.1178,2.5755,1.6975,10.0928,1.2565,62.6653,5.4678,0.1552,0.0448,4.8247,5.64782907880133,178.47648390677,85.4248213096559,1.52790233074362,0.0878,846.467025121865,11.3965521673762,11.6290067850477,791.154473126304,Region18,1.0863,0.1144,0.080857745,0.08409774,Melange,3131,1,CACFD,154,685,CACFD,7,4.003616699,230,8258143,CACFD,0.763,0,3603.06748,340200,0,0,0,0,Confined,3.331,122.24529963091,69.2268202493824,4.73268012884051,2669,CACFD0007,2019,154,45.45,12.99,28.57,101.67,CACFD0007,84,11523000,31382.3773524756,31.3823773524756,3193,CACFD,7,2019-05-30 00:00:00,Regular,0,0,0,NA,3193,3193,2019,N,2019-05-30,2019-05-30,3.417666666666667,0.9746415683214669
26,CACFD0015,1987,GLASGOW,1987-08-30,1,59,59,2011,2011CACFD1015,N,yes,24,1987_CACFD0015,1,8/30/1987,56.358,31.833,4.231,2.39,7.5132,62.964,40.293,0.661,0.423,1.049919963,100,100,0.057,0.057,0.057677075,0.564835516,0.639937107,1,15,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,105,27,21,44,10,81,25.71,20,41.9,9.52,77.14,0.031,17,60.04,694,792,1888,1096,1307.567103,235.5853211,1328,694,CACFD,15,7.507223521,694,0.477453768,44.82234192,44.34488815,24.36124559,8.151068549,24.96956444,56.7539172,4.26064342112726,8258073,CACFD,Region18,7.5672,46.4460121313035,15.3352640342531,1301.138,578.2347,0.2678,0,56.8598,0,0,0,0,0,0,0,0,0,0,0.51,0,99.49,0,0,0,0,0,865,0.004,0.0199,16.603069708,4.46427337467,1217.22987322,10.5368038292,127.1916,0.0439,0.1284,2.6544,1.6831,10.2274,1.3029,62.392,5.5289,0.1573,0.0444,4.9564,6.15963606089439,179.594103235014,84.961757849667,1.33453972407231,0.7783,922.449410748097,10.7775582214677,10.9342761493459,862.568690291389,Region18,1.1898,0.8547,0.06185755,0.06985229,Melange,1627,1,CACFD,160,694,CACFD,15,7.507223521,227,8258073,CACFD,5.344,0,36781.90358,7567200,0,0,0,0,Confined,6.48,131.476001704479,62.2626392890862,4.67057256545073,1298,CACFD0015,2011,160,206.25,75,36.36,699.31,CACFD0015,56,11522500,29509.5242932611,29.5095242932611,59,CACFD,15,2011-07-10 09:39:42,Regular,7.5,160,160,Tributary,59,59,2011,N,2011-07-10,2011-07-10,5.1715,1.2530213671081891
27,CACFD0015,1987,GLASGOW,1987-08-30,1,3195,3195,2019,2019CACFD1015,N,yes,32,1987_CACFD0015,1,8/30/1987,56.358,31.833,4.231,2.39,7.5132,62.964,40.293,0.661,0.423,1.049919963,100,100,0.057,0.057,0.057677075,0.564835516,0.639937107,1,15,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,300,63,33,185,15,263,21,11,61.67,5,87.67,1,16,44,694,792,1888,1096,1307.567103,235.5853211,1328,694,CACFD,15,7.507223521,694,0.477453768,44.82234192,44.34488815,24.36124559,8.151068549,24.96956444,56.7539172,4.26064342112726,8258073,CACFD,Region18,7.5672,46.4460121313035,15.3352640342531,1301.138,578.2347,0.2678,0,56.8598,0,0,0,0,0,0,0,0,0,0,0.51,0,99.49,0,0,0,0,0,865,0.004,0.0199,16.603069708,4.46427337467,1217.22987322,10.5368038292,127.1916,0.0439,0.1284,2.6544,1.6831,10.2274,1.3029,62.392,5.5289,0.1573,0.0444,4.9564,6.15963606089439,179.594103235014,84.961757849667,1.33453972407231,0.7783,922.449410748097,10.7775582214677,10.9342761493459,862.568690291389,Region18,1.1898,0.8547,0.06185755,0.06985229,Melange,3133,1,CACFD,160,694,CACFD,15,7.507223521,227,8258073,CACFD,5.344,0,36781.90358,7567200,0,0,0,0,Confined,3.863,134.298952721365,65.0885870601994,4.87991727962565,2671,CACFD0015,2019,160,143.75,62.5,43.48,250.4,CACFD0015,56,11522500,29509.5242932611,29.5095242932611,3195,CACFD,15,2019-06-02 00:00:00,Regular,0,0,0,NA,3195,3195,2019,N,2019-06-02,2019-06-02,5.1715,0.7469786328918109
28,CACFD0018,1987,ST.CLAIRE,1987-08-30,1,60,60,2003,2003CACFD1018,N,yes,16,1987_CACFD0018,1,8/30/1987,8.47,2.506,3.139,0.928,37.098,4.985,2.131,0.318,0.136,6.364980221,47.836,20.654,0.037,0.016,0.078116515,0.295867769,0.427482447,0.43176687,18,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,120,8,12,26,34,68,6.67,10,21.67,28.33,56.67,17.12,175,390.2,682,621,2095,1474,1398.011177,325.5613931,1429,682,CACFD,18,37.06869323,682,0.337614715,52.69368744,52.35607272,26.17109848,7.642147101,26.79421616,66.77428523,24.7523549484339,8258245,CACFD,Region18,37.1043,41.703019865622,20.3717401217649,1399.6978,575.2319,0.2792,0,55.202,0,0,0,0,0,0,0,0,0,0,99.85,0,0.15,0,0,0,0,0,856.2927,0,0,15.9088791607,4.12607440971,1284.32355459,10.0198733285,160.9773,0.0128,0.3906,12.26,0.9877,12.0623,2.3374,51.0122,6.3659,0.1799,0.0595,8.9552,5.4782091833022,179.733646881898,92.4775969631552,1.29016324253523,0.0018,1019.17674145912,9.86773853557707,9.8750190792044,954.838821482957,Region18,7.0209,0.0035,0.0452368,0.04701299, Igneous and Metamorphic,167,1,CACFD,251,682,CACFD,18,37.06869323,233,8258245,CACFD,1.597,0,21652.81047,2326500,0,0,0,0,Confined,10.405,134.082806812331,56.9487883397313,4.29679767785195,124,CACFD0018,2003,251,3.98,0,0,6.08,CACFD0018,34,11523000,31921.928729755,31.921928729755,60,CACFD,18,2003-07-08 00:00:00,Regular,11.600000380000001,251,251,TRIBUTARY,60,60,2003,N,2003-07-08,2003-07-08,10.405,1
29,CACFD0018,1987,HOTELLING,1987-08-30,2,60,60,2003,2003CACFD1018,N,yes,16,1987_CACFD0018,2,8/30/1987,8.47,2.506,3.139,0.928,37.098,4.985,2.131,0.318,0.136,6.364980221,47.836,20.654,0.037,0.016,0.078116515,0.295867769,0.427482447,0.43176687,18,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,120,8,12,26,34,68,6.67,10,21.67,28.33,56.67,17.12,175,390.2,682,621,2095,1474,1398.011177,325.5613931,1429,682,CACFD,18,37.06869323,682,0.337614715,52.69368744,52.35607272,26.17109848,7.642147101,26.79421616,66.77428523,24.7523549484339,8258245,CACFD,Region18,37.1043,41.703019865622,20.3717401217649,1399.6978,575.2319,0.2792,0,55.202,0,0,0,0,0,0,0,0,0,0,99.85,0,0.15,0,0,0,0,0,856.2927,0,0,15.9088791607,4.12607440971,1284.32355459,10.0198733285,160.9773,0.0128,0.3906,12.26,0.9877,12.0623,2.3374,51.0122,6.3659,0.1799,0.0595,8.9552,5.4782091833022,179.733646881898,92.4775969631552,1.29016324253523,0.0018,1019.17674145912,9.86773853557707,9.8750190792044,954.838821482957,Region18,7.0209,0.0035,0.0452368,0.04701299, Igneous and Metamorphic,167,1,CACFD,251,682,CACFD,18,37.06869323,233,8258245,CACFD,1.597,0,21652.81047,2326500,0,0,0,0,Confined,10.405,134.082806812331,56.9487883397313,4.29679767785195,124,CACFD0018,2003,251,3.98,0,0,6.08,CACFD0018,34,11523000,31921.928729755,31.921928729755,60,CACFD,18,2003-07-08 00:00:00,Regular,11.600000380000001,251,251,TRIBUTARY,60,60,2003,N,2003-07-08,2003-07-08,10.405,1
31,CACFD0039,1987,GLASGOW,1987-08-30,1,61,61,2011,2011CACFD1039,N,yes,24,1987_CACFD0039,1,8/30/1987,24.31,9.385,5.067,1.956,20.8602,13.146,0.635,0.344,0.016,2.619430065,32.106,0,0.02,0,0.061929067,0.386055121,0.048303667,0,39,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,105,7,8,25,45,77,6.67,7.62,23.81,42.86,73.33,20.36,121,305.32,697,754,1882,1128,1271.709107,228.5435865,1257,697,CACFD,39,20.84360872,697,0.675206006,46.348884580000004,45.67367858,24.89585147,7.632241035,25.13721848,59.54523175,12.4113751173872,8258039,CACFD,Region18,20.9457,45.5539775705753,15.3055514974434,1269.2368,586.2151,0.2723,0,56.3427,0,0,0,0,0,0,0,0,0,0,69.34,0,30.66,0,0,0,0,0,865,0.0014,0.0052,16.8179631014,4.54800389967,1223.78851584,10.6853992738,162.2281,0.0259,0.3548,4.4242,1.436,13.9083,2.6059,56.2921,6.8516,0.2091,0.0354,7.8203,5.9027100073046,179.033060628196,85.1942147552958,1.42782451768143,1.3602,919.402859571177,10.8900837876337,11.0829372924419,853.058779142354,Region18,2.9151,0.9942,0.053314705,0.0604567,Melange,1628,1,CACFD,200,697,CACFD,39,20.84360872,226,8258039,CACFD,1.432,0,12215.35888,1519200,0,0,0,0,Confined,8.115,147.982228481382,69.2227829374919,5.42593509664324,1299,CACFD0039,2011,200,65,15,23.08,96.68,CACFD0039,56,11522500,29168.6315195701,29.1686315195701,61,CACFD,39,2011-07-11 09:14:57,Regular,8.35,200,200,Mainstream,61,61,2011,N,2011-07-11,2011-07-11,6.657500000000001,1.2189260232820127
32,CACFD0039,1987,GLASGOW,1987-08-30,1,3196,3196,2019,2019CACFD1039,N,yes,32,1987_CACFD0039,1,8/30/1987,24.31,9.385,5.067,1.956,20.8602,13.146,0.635,0.344,0.016,2.619430065,32.106,0,0.02,0,0.061929067,0.386055121,0.048303667,0,39,CACFD,Klamath,Klamath/Siskiyou,Black Bear Creek-South Fork Salmon River,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Salmon,300,9,14,171,94,274,3,4.67,57,31.33,91.33,15,42,127.6,697,754,1882,1128,1271.709107,228.5435865,1257,697,CACFD,39,20.84360872,697,0.675206006,46.348884580000004,45.67367858,24.89585147,7.632241035,25.13721848,59.54523175,12.4113751173872,8258039,CACFD,Region18,20.9457,45.5539775705753,15.3055514974434,1269.2368,586.2151,0.2723,0,56.3427,0,0,0,0,0,0,0,0,0,0,69.34,0,30.66,0,0,0,0,0,865,0.0014,0.0052,16.8179631014,4.54800389967,1223.78851584,10.6853992738,162.2281,0.0259,0.3548,4.4242,1.436,13.9083,2.6059,56.2921,6.8516,0.2091,0.0354,7.8203,5.9027100073046,179.033060628196,85.1942147552958,1.42782451768143,1.3602,919.402859571177,10.8900837876337,11.0829372924419,853.058779142354,Region18,2.9151,0.9942,0.053314705,0.0604567,Melange,3134,1,CACFD,200,697,CACFD,39,20.84360872,226,8258039,CACFD,1.432,0,12215.35888,1519200,0,0,0,0,Confined,5.2,151.926905711826,70.5661800288595,5.56592712672915,2672,CACFD0039,2019,200,60,35,58.33,66.44,CACFD0039,56,11522500,29168.6315195701,29.1686315195701,3196,CACFD,39,2019-06-04 00:00:00,Regular,0,0,0,NA,3196,3196,2019,N,2019-06-04,2019-06-04,6.657500000000001,0.7810739767179872
36,CAEIN0003,1987,THOMPSON,1987-08-30,1,109,109,2005,2005CAEIN1003,N,yes,18,1987_CAEIN0003,1,8/30/1987,19.024,6.149,6.996,2.261,36.8028,14.387,4.385,0.597,0.182,4.151410103,0,0,0,0,NA,0.323223297,0.304789046,NA,3,CAEIN,Klamath,Klamath/Siskiyou,East Fork Indian Creek,Siskiyou/Josephine,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,104,15,2,27,38,80,14.42,1.92,25.96,36.54,76.92,11.16,77.5,341.64,771,616,1913,1297,1316.306272,272.4753769,1335,771,CAEIN,3,36.7744413,771,0,54.3127861,54.3127861,25.08508446,7.715187271,25.67546272,61.36018856,22.5648665235665,4438756,CAEIN,Region18,39.6873,42.1846728802413,17.0761310293217,1291.0104,589.7132,0.2738,0,52.5549,0,0,0,0,0,0,0,0,0,0,57.08,0,42.92,0,0,0,0,0,1332.9619,0.0038,0.0295,15.6387828511,4.07899013117,1570.47543504,9.86084501685,136.8532,0.0328,0.1272,2.8711,1.7288,11.9724,1.9536,61.4934,5.6969,0.1786,0.042,5.2568,4.6788491280586,180.40816563485,86.6800317481915,2.23879855772502,0.8656,1378.87632773271,9.54429644617521,9.9819235984343,1078.13212285326,Region18,4.7844,0.6684,0.056970675,0.05748526,Melange,498,1,CAEIN,320,771,CAEIN,3,36.7744413,60,4438756,CAEIN,3.806,0,51085.34286,9344700,0,0,0,0,Confined,11.242,147.819027939785,70.1986002821809,5.47131475070114,387,CAEIN0003,2005,320,56.25,6.25,11.11,317.49,CAEIN0003,21,11521500,7774.02521098451,7.77402521098451,109,CAEIN,3,2005-06-16 00:00:00,Regular,14.43999958,320,320,MAINSTEM,109,109,2005,N,2005-06-16,2005-06-16,10.864333333333333,1.0347620654741818
37,CAEIN0003,1987,THOMPSON,1987-08-30,1,110,110,2013,2013CAEIN1003,N,yes,26,1987_CAEIN0003,1,8/30/1987,19.024,6.149,6.996,2.261,36.8028,14.387,4.385,0.597,0.182,4.151410103,0,0,0,0,NA,0.323223297,0.304789046,NA,3,CAEIN,Klamath,Klamath/Siskiyou,East Fork Indian Creek,Siskiyou/Josephine,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,300,2,1,116,133,251,0.67,0.33,38.67,44.33,83.67,35,82,255.28,771,616,1913,1297,1316.306272,272.4753769,1335,771,CAEIN,3,36.7744413,771,0,54.3127861,54.3127861,25.08508446,7.715187271,25.67546272,61.36018856,22.5648665235665,4438756,CAEIN,Region18,39.6873,42.1846728802413,17.0761310293217,1291.0104,589.7132,0.2738,0,52.5549,0,0,0,0,0,0,0,0,0,0,57.08,0,42.92,0,0,0,0,0,1332.9619,0.0038,0.0295,15.6387828511,4.07899013117,1570.47543504,9.86084501685,136.8532,0.0328,0.1272,2.8711,1.7288,11.9724,1.9536,61.4934,5.6969,0.1786,0.042,5.2568,4.6788491280586,180.40816563485,86.6800317481915,2.23879855772502,0.8656,1378.87632773271,9.54429644617521,9.9819235984343,1078.13212285326,Region18,4.7844,0.6684,0.056970675,0.05748526,Melange,2039,1,CAEIN,320,771,CAEIN,3,36.7744413,60,4438756,CAEIN,3.806,0,51085.34286,9344700,0,0,0,0,Confined,9.854,152.809255165118,71.8335209079605,5.65275441011953,1673,CAEIN0003,2013,320,75,37.5,50,256.19,CAEIN0003,21,11521500,7774.02521098451,7.77402521098451,110,CAEIN,3,2013-06-20 10:59:24,Regular,15.5,320,320,Mainstream,110,110,2013,N,2013-06-20,2013-06-20,10.864333333333333,0.9070045715337649
38,CAEIN0003,1987,THOMPSON,1987-08-30,1,3757,3757,2022,2022CAEIN1003,N,yes,35,1987_CAEIN0003,1,8/30/1987,19.024,6.149,6.996,2.261,36.8028,14.387,4.385,0.597,0.182,4.151410103,0,0,0,0,NA,0.323223297,0.304789046,NA,3,CAEIN,Klamath,Klamath/Siskiyou,East Fork Indian Creek,Siskiyou/Josephine,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,300,42,5,157,69,268,14,1.67,52.33,23,89.33,6,31,155.8,771,616,1913,1297,1316.306272,272.4753769,1335,771,CAEIN,3,36.7744413,771,0,54.3127861,54.3127861,25.08508446,7.715187271,25.67546272,61.36018856,22.5648665235665,4438756,CAEIN,Region18,39.6873,42.1846728802413,17.0761310293217,1291.0104,589.7132,0.2738,0,52.5549,0,0,0,0,0,0,0,0,0,0,57.08,0,42.92,0,0,0,0,0,1332.9619,0.0038,0.0295,15.6387828511,4.07899013117,1570.47543504,9.86084501685,136.8532,0.0328,0.1272,2.8711,1.7288,11.9724,1.9536,61.4934,5.6969,0.1786,0.042,5.2568,4.6788491280586,180.40816563485,86.6800317481915,2.23879855772502,0.8656,1378.87632773271,9.54429644617521,9.9819235984343,1078.13212285326,Region18,4.7844,0.6684,0.056970675,0.05748526,Melange,3679,1,CAEIN,320,771,CAEIN,3,36.7744413,60,4438756,CAEIN,3.806,0,51085.34286,9344700,0,0,0,0,Confined,11.497,NA,NA,NA,3163,CAEIN0003,2022,320,109.38,18.75,17.14,395.44,CAEIN0003,21,11521500,7774.02521098451,7.77402521098451,3757,CAEIN,3,2022-06-09 00:00:00,Regular,0,0,0,NA,3757,3757,2022,N,2022-06-09,2022-06-09,10.864333333333333,1.0582333629920535
