,site_survey_id,creek_code.x,site.x,survey_date.x,survey_type.x,channel_width.x,reach_length_bankfull.x,upstream_length.x,SITE_ID,survey_year.x,QC_visit.x,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,channel_freq,creek_code.y,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,creek_code,site.y,survey_date.y,survey_type.y,channel_width.y,reach_length_bankfull.y,upstream_length.y,main_or_trib.y,survey_year,QC_visit.y,survey_date2,survey_date3
11,2007CABER1001,CABER,1,6/29/2007 0:00,Regular,2.5,160,160,CABER0001,2007,N,1,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,103,18,0,43,39,100,17.48,0,41.75,37.86,97.09,0.031,44,124.36,765,1674,1985,311,1836.483461,71.91517024,1839,765,CABER,1,0.353418046,5.730255604,23.58638191,17.85612631,13.56109266,4.074254563,13.77120209,0.482308433,0.001704565,361493,CABER,Region18,9.5985,44.73232068,17.07853352,1488.3111,648.9124,0.2559,0,63.6391,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100.2402,0.0094,0.0568,13.52555288,3.547980828,1078.338177,8.538758809,72.6396,0.0449,0.0912,5.4509,0.9663,13.8819,2.2921,52.853,6.4489,0.1832,0.1257,9.8672,6.601133615,180.1403966,98.59558275,2.236444444,3.1698,857.115344,7.897062483,8.058237694,770.332296,Region18,0.9765,2.1518,0.25033736,0.30553022,Metamorphic Schist,1,CABER,160,765,CABER,1,0.353418046,361493,CABER,4.38,0,24956.75406,9598500,0,0,0,0,Confined,2.319,170.3217844,63.09391858,5.964475589,698,CABER0001,2007,160,25,0,0,196.7,CABER0001,32,14362000,18655.46359,18.65546359,CABER,1,6/29/2007 0:00,Regular,2.5,160,160,TRIBUTARY,2007,N,6/29/2007,6/29/2007
12,2015CABER1002,CABER,2,6/20/2015 9:13,Regular,0,0,0,CABER0002,2015,N,2,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,36,36,193,27,256,12,12,64.33,9,85.33,4,19,58.92,755,766,2176,1410,1496.120809,310.6873019,1496,755,CABER,2,78.95337964,0,53.81516647,53.81516647,19.66305489,6.672020156,18.92342567,28.17374612,22.24412473,361629,CABER,Region18,81.3933,47.94804295,15.83254763,1481.0483,634.8332,0.2534,0,64.1957,0,0,0,0,0,0,0,0,0,0,77.28,0,22.72,0,0,0,0,0,94.9571,0.017,0.1197,13.90198537,3.437335265,1058.222305,8.67207217,87.9841,0.0431,0.1282,5.2586,1.1242,12.9847,2.0773,54.7745,6.1951,0.1772,0.1041,8.7862,8.045759037,178.3957182,105.0764542,1.963341553,2.672,816.0285213,8.319656656,8.500586979,729.6174415,Region18,10.782,2.8087,0.0270431,0.02440928,Metamorphic Schist,1,CABER,200,755,CABER,2,78.95337964,361629,CABER,1.791,0,23143.39684,2423700,0,0,0,0,Confined,7.487,134.6476577,63.17891904,5.042118681,2015,CABER0002,2015,200,10,0,0,18.61,CABER0002,39,11517500,23957.71836,23.95771836,CABER,2,6/20/2015 9:13,Regular,0,0,0,,2015,N,6/20/2015,6/20/2015
13,2007CABER1002,CABER,2,6/28/2007 0:00,Regular,9.23333359,200,200,CABER0002,2007,N,2,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,35,7,11,6,6,19,20,31.43,17.14,17.14,54.29,1,23,273,755,766,2176,1410,1496.120809,310.6873019,1496,755,CABER,2,78.95337964,0,53.81516647,53.81516647,19.66305489,6.672020156,18.92342567,28.17374612,22.24412473,361629,CABER,Region18,81.3933,47.94804295,15.83254763,1481.0483,634.8332,0.2534,0,64.1957,0,0,0,0,0,0,0,0,0,0,77.28,0,22.72,0,0,0,0,0,94.9571,0.017,0.1197,13.90198537,3.437335265,1058.222305,8.67207217,87.9841,0.0431,0.1282,5.2586,1.1242,12.9847,2.0773,54.7745,6.1951,0.1772,0.1041,8.7862,8.045759037,178.3957182,105.0764542,1.963341553,2.672,816.0285213,8.319656656,8.500586979,729.6174415,Region18,10.782,2.8087,0.0270431,0.02440928,Metamorphic Schist,1,CABER,200,755,CABER,2,78.95337964,361629,CABER,1.791,0,23143.39684,2423700,0,0,0,0,Confined,8.573,127.0715261,62.10536146,4.788530159,699,CABER0002,2007,200,10,0,0,29.52,CABER0002,39,11517500,23957.71836,23.95771836,CABER,2,6/28/2007 0:00,Regular,9.23333359,200,200,TRIBUTARY,2007,N,6/28/2007,6/28/2007
14,2015CABER1005,CABER,5,6/19/2015 9:00,Regular,10.05,240,240,CABER0005,2015,N,5,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,36,3,210,47,293,12,1,70,15.67,97.67,5.36,20,70,758,848,2176,1328,1522.447316,295.6912581,1523,758,CABER,5,55.70779573,0.337614715,53.81516647,53.47755176,18.26005205,6.033724091,17.60547638,19.37200389,10.79171636,361581,CABER,Region18,57.825,48.41235533,15.35743969,1506.6081,645.7234,0.2501,0,64.13,0,0,0,0,0,0,0,0,0,0,98.75,0,1.25,0,0,0,0,0,96.1623,0.0187,0.1359,13.75485651,3.448591871,1082.757885,8.603816266,76.3722,0.044,0.1094,5.4918,0.9837,13.8357,2.2948,52.9609,6.4489,0.1841,0.1212,9.7883,9.028884981,177.1324529,111.0981058,1.836568716,2.8769,830.9923034,8.215363592,8.386782858,748.7651632,Region18,7.4844,2.9244,0.028351126,0.03786477,Metamorphic Schist,1,CABER,320,758,CABER,5,55.70779573,361581,CABER,2.531,0,25704.3303,5923800,0,0,0,0,Confined,8.649,136.6870279,63.36609146,5.117088287,2016,CABER0005,2015,320,37.5,6.25,16.67,151.2,CABER0005,32,14362000,24522.45035,24.52245035,CABER,5,6/19/2015 9:00,Regular,10.05,240,240,,2015,N,6/19/2015,6/19/2015
15,2007CABER1005,CABER,5,7/1/2007 0:00,Regular,14.89999962,320,320,CABER0005,2007,N,5,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,105,14,1,25,46,85,13.33,0.95,23.81,43.81,80.95,11.88,95.5,270.4,758,848,2176,1328,1522.447316,295.6912581,1523,758,CABER,5,55.70779573,0.337614715,53.81516647,53.47755176,18.26005205,6.033724091,17.60547638,19.37200389,10.79171636,361581,CABER,Region18,57.825,48.41235533,15.35743969,1506.6081,645.7234,0.2501,0,64.13,0,0,0,0,0,0,0,0,0,0,98.75,0,1.25,0,0,0,0,0,96.1623,0.0187,0.1359,13.75485651,3.448591871,1082.757885,8.603816266,76.3722,0.044,0.1094,5.4918,0.9837,13.8357,2.2948,52.9609,6.4489,0.1841,0.1212,9.7883,9.028884981,177.1324529,111.0981058,1.836568716,2.8769,830.9923034,8.215363592,8.386782858,748.7651632,Region18,7.4844,2.9244,0.028351126,0.03786477,Metamorphic Schist,1,CABER,320,758,CABER,5,55.70779573,361581,CABER,2.531,0,25704.3303,5923800,0,0,0,0,Confined,13.011,129.1754328,62.57426208,4.879030832,700,CABER0005,2007,320,31.25,0,0,319.15,CABER0005,32,14362000,24522.45035,24.52245035,CABER,5,7/1/2007 0:00,Regular,14.89999962,320,320,TRIBUTARY,2007,N,7/1/2007,7/1/2007
16,2008CACDR1046,CACDR,46,9/8/2008 0:00,Regular,3.95000005,160,160,CACDR0046,2008,N,46,CACDR,Klamath,Klamath/Siskiyou,Camp Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,103,44,0,37,19,100,42.72,0,35.92,18.45,97.09,0.031,9,83.8,719,1080,1344,264,1198.929508,67.75072402,1203,719,CACDR,46,0.548591764,2.052775145,41.99819946,39.94542432,20.64360042,9.66396353,19.36580372,40.2479624,0.220797007,4441260,CACDR,Region18,1.1313,30.59544153,23.93748608,1116.3649,610.6046,0.34,0,50.8481,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0.0265,0.1119,17.83236474,5.936077534,1840.701271,11.88425426,112.0037,0.0436,0.0266,1.7619,2.5513,12.9958,1.5278,68.359,0.9994,0.1313,0.0737,4.9166,2.675879077,182.88,108.4168019,1.601551313,1.2143,1543.31958,11.883214,12.03699017,1322.193115,Region18,0.4572,1.4772,0.117463315,0.13900602,Metamorphic and Sedimentary,1,CACDR,160,719,CACDR,46,0.548591764,4441260,CACDR,2.035,0,11858.69817,1131300,0,0,0,0,Confined,2.347,159.0504737,71.06625271,5.658265979,831,CACDR0046,2008,160,25,0,0,160.5,CACDR0046,53,11522500,8045.488904,8.045488904,CACDR,46,9/8/2008 0:00,Regular,3.95000005,160,160,TRIBUTARY,2008,N,9/8/2008,9/8/2008
17,2015CABER1009,CABER,9,6/23/2015 9:21,Regular,0,0,0,CABER0009,2015,N,9,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,294,41,12,184,51,276,13.95,4.08,62.59,17.35,93.88,3,23,78,762,1766,2127,361,1968.661316,83.08551685,1975,762,CABER,9,1.121402464,1.391763449,38.54414368,37.15238023,15.92204097,5.981932864,15.84516716,10.10085173,0.1132712,361611,CABER,Region18,1.8,54.08596,12.683415,1824.0189,622.5665,0.2545,0,64,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,142.7795,0.0667,0.5195,11.41455916,2.625961873,1319.737505,7.021475281,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,9.44652,177.767145,107.710085,2.00916,2.1495,934.3355713,7.291144848,7.394197464,871.4371338,Region18,0.576,2.5356,0.212579898,0.25602648,Metamorphic Schist,1,CABER,160,762,CABER,9,1.121402464,361611,CABER,2.595,0,11388.41305,1800000,0,0,0,0,Confined,2.356,173.136072,61.13911058,5.477960447,2017,CABER0009,2015,160,31.25,12.5,40,52.1,CABER0009,32,14362000,18945.87402,18.94587402,CABER,9,6/23/2015 9:21,Regular,0,0,0,,2015,N,6/23/2015,6/23/2015
18,2007CABER1009,CABER,9,6/30/2007 0:00,Regular,2.76666689,160,160,CABER0009,2007,N,9,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,97,3,15,47,27,76,3.09,15.46,48.45,27.84,78.35,15,35,153.12,762,1766,2127,361,1968.661316,83.08551685,1975,762,CABER,9,1.121402464,1.391763449,38.54414368,37.15238023,15.92204097,5.981932864,15.84516716,10.10085173,0.1132712,361611,CABER,Region18,1.8,54.08596,12.683415,1824.0189,622.5665,0.2545,0,64,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,142.7795,0.0667,0.5195,11.41455916,2.625961873,1319.737505,7.021475281,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,9.44652,177.767145,107.710085,2.00916,2.1495,934.3355713,7.291144848,7.394197464,871.4371338,Region18,0.576,2.5356,0.212579898,0.25602648,Metamorphic Schist,1,CABER,160,762,CABER,9,1.121402464,361611,CABER,2.595,0,11388.41305,1800000,0,0,0,0,Confined,3.283,169.7615797,59.69381353,5.207219511,701,CABER0009,2007,160,87.5,50,57.14,248.16,CABER0009,32,14362000,18945.87402,18.94587402,CABER,9,6/30/2007 0:00,Regular,2.76666689,160,160,TRIBUTARY,2007,N,6/30/2007,6/30/2007
19,2015CABER1010,CABER,10,6/18/2015 9:43,Regular,0,0,0,CABER0010,2015,N,10,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,23,3,235,34,292,7.67,1,78.33,11.33,97.33,7,21,60.64,760,1043,2127,1084,1712.556859,236.3830682,1754,760,CABER,10,21.96673337,0.337614715,53.81516647,53.47755176,17.63177377,5.358239594,17.3699646,12.59568259,2.766860011,361575,CABER,Region18,28.341,50.90446713,14.15751223,1617.9644,651.752,0.2468,0,64.3483,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96.6944,0.0222,0.1821,13.06526416,3.262432592,1188.074347,8.165881822,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,10.64807177,175.1515237,119.3154284,1.578594474,2.6015,860.1902716,8.005690427,8.154135312,787.7841654,Region18,4.1949,2.8178,0.15877895,0.07658315,Metamorphic Schist,1,CABER,200,760,CABER,10,21.96673337,361575,CABER,3.19,0,23678.54844,7676100,0,0,0,0,Confined,10.124,145.5863905,61.32967572,5.137811677,2018,CABER0010,2015,200,200,135,67.5,271.32,CABER0010,32,14362000,21171.22538,21.17122538,CABER,10,6/18/2015 9:43,Regular,0,0,0,,2015,N,6/18/2015,6/18/2015
20,2007CABER1010,CABER,10,7/3/2007 0:00,Regular,8.39999962,200,200,CABER0010,2007,N,10,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,41,4,7,13,11,28,9.76,17.07,31.71,26.83,68.29,16.84,62.5,333.44,760,1043,2127,1084,1712.556859,236.3830682,1754,760,CABER,10,21.96673337,0.337614715,53.81516647,53.47755176,17.63177377,5.358239594,17.3699646,12.59568259,2.766860011,361575,CABER,Region18,28.341,50.90446713,14.15751223,1617.9644,651.752,0.2468,0,64.3483,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96.6944,0.0222,0.1821,13.06526416,3.262432592,1188.074347,8.165881822,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,10.64807177,175.1515237,119.3154284,1.578594474,2.6015,860.1902716,8.005690427,8.154135312,787.7841654,Region18,4.1949,2.8178,0.15877895,0.07658315,Metamorphic Schist,1,CABER,200,760,CABER,10,21.96673337,361575,CABER,3.19,0,23678.54844,7676100,0,0,0,0,Confined,12.379,138.6533341,59.26614608,4.81361331,702,CABER0010,2007,200,345,205,59.42,582.38,CABER0010,32,14362000,21171.22538,21.17122538,CABER,10,7/3/2007 0:00,Regular,8.39999962,200,200,TRIBUTARY,2007,N,7/3/2007,7/3/2007
21,2015CABER1015,CABER,15,6/22/2015 9:57,Regular,0,0,0,CABER0015,2015,N,15,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,300,27,80,163,29,219,9,26.67,54.33,9.67,73,5,16,50,757,1751,2082,331,1939.769401,78.64679644,1948,757,CABER,15,1.226618588,1.067520261,53.81516647,52.74764621,22.22346155,9.055854562,20.53277206,36.42234876,0.4467633,361693,CABER,Region18,6.5277,52.95671446,13.29307873,1811.3406,636.5278,0.2503,0,64,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94.4073,0.0046,0.0228,11.65335496,2.858399662,1369.947173,7.257096159,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,10.10402454,176.4312822,113.6018654,1.79562388,1.5542,938.7084015,7.304129621,7.406170524,875.966378,Region18,0.8415,1.6789,0.23855185,0.175,Metamorphic Schist,1,CABER,160,757,CABER,15,1.226618588,361693,CABER,3.656,0,19742.19353,6527700,0,0,0,0,Confined,2.689,159.5959205,53.60329635,4.620271738,2019,CABER0015,2015,160,18.75,0,0,9.76,CABER0015,32,14362000,19936.86137,19.93686137,CABER,15,6/22/2015 9:57,Regular,0,0,0,,2015,N,6/22/2015,6/22/2015
22,2007CABER1015,CABER,15,7/2/2007 0:00,Regular,3.11666703,160,160,CABER0015,2007,N,15,CABER,Klamath,Klamath/Siskiyou,West Fork Beaver Creek,Siskiyou,"CA,OR",Klamath-Northern California Coastal,California Region,Klamath,Upper Klamath,105,13,22,21,34,68,12.38,20.95,20,32.38,64.76,10.24,85,260,757,1751,2082,331,1939.769401,78.64679644,1948,757,CABER,15,1.226618588,1.067520261,53.81516647,52.74764621,22.22346155,9.055854562,20.53277206,36.42234876,0.4467633,361693,CABER,Region18,6.5277,52.95671446,13.29307873,1811.3406,636.5278,0.2503,0,64,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94.4073,0.0046,0.0228,11.65335496,2.858399662,1369.947173,7.257096159,66.0176,0.0464,0.064,5.4462,0.9541,13.7869,2.2441,52.8837,6.359,0.1799,0.132,9.8773,10.10402454,176.4312822,113.6018654,1.79562388,1.5542,938.7084015,7.304129621,7.406170524,875.966378,Region18,0.8415,1.6789,0.23855185,0.175,Metamorphic Schist,1,CABER,160,757,CABER,15,1.226618588,361693,CABER,3.656,0,19742.19353,6527700,0,0,0,0,Confined,2.863,156.981017,52.03317634,4.453136426,703,CABER0015,2007,160,12.5,0,0,49.61,CABER0015,32,14362000,19936.86137,19.93686137,CABER,15,7/2/2007 0:00,Regular,3.11666703,160,160,TRIBUTARY,2007,N,7/2/2007,7/2/2007
23,2007CABFH1026,CABFH,26,6/15/2007 0:00,Regular,4.0999999,160,160,CABFH0026,2007,N,26,CABFH,Cascades,Klamath/Siskiyou,Big French Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,98,11,4,54,20,85,11.22,4.08,55.1,20.41,86.73,7,32,180.24,664,615,1840,1225,1152.740648,258.1316304,1145,664,CABFH,26,10.39044981,0.675206006,46.29633713,45.62113112,27.29261467,7.852479094,28.30319595,71.41540072,7.420381368,8244030,CABFH,Region18,1.8819,42.40274988,15.2000813,1015.242,582.3687,0.2892,0,58,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,458,0.0159,0.1637,18.55816063,4.917388454,1117.341126,11.7414664,126.0445,0.0444,0.1178,2.5755,1.6975,10.0928,1.2565,62.6653,5.4678,0.1552,0.0448,4.8247,4.990703013,177.0415352,86.01936394,1.768158776,1.184,871.8853304,11.62844521,11.74118699,822.0672505,Region18,0.4869,1.2124,0.13880392,0.13429961,Melange,1,CABFH,160,664,CABFH,26,10.39044981,8244030,CABFH,0.85,0,4085.22162,554400,0,0,0,0,Confined,3.876,160.0388891,76.34742668,5.936764549,704,CABFH0026,2007,160,150,56.25,37.5,1150.09,CABFH0026,3,11527000,14076.52298,14.07652298,CABFH,26,6/15/2007 0:00,Regular,4.0999999,160,160,TRIBUTARY,2007,N,6/15/2007,6/15/2007
24,2007CABFH1027,CABFH,27,6/18/2007 0:00,Regular,4.96666718,160,160,CABFH0027,2007,N,27,CABFH,Cascades,Klamath/Siskiyou,Big French Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,15,0,49,18,82,14.29,0,46.67,17.14,78.1,4,34,333.6,660,548,1636,1088,1043.712027,235.0719776,1034,660,CABFH,27,5.661067556,1.432096243,45.13169098,43.69959474,26.87644058,7.380864944,27.60563183,68.0742602,3.853729858,8244104,CABFH,Region18,5.7699,43.2886336,15.23158166,1036.7674,584.7348,0.2816,0,57.3588,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,458,0.0052,0.0396,18.18037364,4.813072236,1141.122016,11.49960524,126.0445,0.0444,0.1178,2.5755,1.6975,10.0928,1.2565,62.6653,5.4678,0.1552,0.0448,4.8247,5.263088442,177.636336,85.77291998,1.66413508,1.2254,864.5124858,11.77109599,11.90147805,815.9121959,Region18,0.7875,1.0148,0.10102751,0.0993759,Melange,1,CABFH,160,660,CABFH,27,5.661067556,8244104,CABFH,1.757,0,14304.97219,1786500,0,0,0,0,Confined,4.048,140.1706934,77.27015296,5.46761063,705,CABFH0027,2007,160,125,31.25,25,839.91,CABFH0027,1,11527000,12605.10076,12.60510076,CABFH,27,6/18/2007 0:00,Regular,4.96666718,160,160,TRIBUTARY,2007,N,6/18/2007,6/18/2007
25,2007CABFH1040,CABFH,40,6/14/2007 0:00,Regular,13.16666985,280,280,CABFH0040,2007,N,40,CABFH,Cascades,Klamath/Siskiyou,Big French Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,1,21,23,26,50,0.95,20,21.9,24.76,47.62,26.68,170,608.4,665,609,2283,1674,1344.848966,311.0509691,1329,665,CABFH,40,52.2811073,0.337614715,49.19184113,48.85422641,28.05486248,6.860055606,28.80107117,78.79518301,41.19499418,8244020,CABFH,Region18,52.4871,44.75281898,16.15000583,1343.2876,575.9998,0.2735,0,58.5341,0,0,0,0,0,0,0,0,0,0,34.4,0,65.6,0,0,0,0,0,458,0.0006,0.0032,16.24333441,4.293680511,1318.752909,10.27108795,137.4302,0.0351,0.2468,5.4084,1.4288,11.0789,1.6991,58.3244,6.011,0.1726,0.0455,6.5816,5.811887207,178.9360651,86.44985974,1.42215573,0.0928,1020.496588,10.08890307,10.04912807,975.1736433,Region18,9.0954,0.0627,0.0384609,0.04464706,Melange,1,CABFH,280,665,CABFH,40,52.2811073,8244020,CABFH,2.32,0,32167.52223,2431800,0,0,0,0,Confined,10.291,146.9716798,65.38522101,5.02807202,706,CABFH0040,2007,280,46.43,7.14,15.38,142.73,CABFH0040,4,11527000,14566.80427,14.56680427,CABFH,40,6/14/2007 0:00,Regular,13.16666985,280,280,MAINSTEM,2007,N,6/14/2007,6/14/2007
26,2007CABFH1054,CABFH,54,6/17/2007 0:00,Regular,12.60000038,280,280,CABFH0054,2007,N,54,CABFH,Cascades,Klamath/Siskiyou,Big French Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,21,12,38,19,78,20,11.43,36.19,18.1,74.29,1,28,268,661,543,2283,1740,1277.476653,315.9195642,1265,661,CABFH,54,74.7184502,0.337614715,49.19184113,48.85422641,27.992369,7.020424661,28.82189941,77.75193785,58.09504296,8244072,CABFH,Region18,74.7918,44.50691115,15.88249428,1277.8607,575.1309,0.2754,0,58.3635,0,0,0,0,0,0,0,0,0,0,24.14,0,75.86,0,0,0,0,0,458,0.0016,0.0144,16.6768078,4.405789128,1276.069849,10.54389707,134.0347,0.0379,0.2083,4.5636,1.5089,10.7848,1.5671,59.619,5.849,0.1674,0.0453,6.0577,5.703429159,178.6690086,86.19803109,1.474572333,0.1812,989.7887401,10.37055518,10.35091242,943.6838302,Region18,12.4272,0.1577,0.03972571,0.02952649,Melange,2,CABFH,280,661,CABFH,54,74.7184502,8244072,CABFH,1.174,0,20924.89874,990900,0,0,0,0,Confined,12.672,150.8606634,68.66164214,5.313407113,707,CABFH0054,2007,280,64.29,28.57,44.44,111.57,CABFH0054,1,11527000,13784.92835,13.78492835,CABFH,54,6/17/2007 0:00,Regular,12.60000038,280,280,MAINSTEM,2007,N,6/17/2007,6/17/2007
27,2007CABFH1069,CABFH,69,6/16/2007 0:00,Regular,11.53332996,240,240,CABFH0069,2007,N,69,CABFH,Cascades,Klamath/Siskiyou,Big French Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,11,18,22,22,55,10.48,17.14,20.95,20.95,52.38,5.52,140,670,662,567,2283,1716,1284.182394,311.4340514,1270,662,CABFH,69,73.84433773,0.337614715,49.19184113,48.85422641,28.006514,7.026865753,28.82883453,77.82690993,57.47076621,8244072,CABFH,Region18,74.7918,44.50691115,15.88249428,1277.8607,575.1309,0.2754,0,58.3635,0,0,0,0,0,0,0,0,0,0,24.14,0,75.86,0,0,0,0,0,458,0.0016,0.0144,16.6768078,4.405789128,1276.069849,10.54389707,134.0347,0.0379,0.2083,4.5636,1.5089,10.7848,1.5671,59.619,5.849,0.1674,0.0453,6.0577,5.703429159,178.6690086,86.19803109,1.474572333,0.1812,989.7887401,10.37055518,10.35091242,943.6838302,Region18,12.4272,0.1577,0.035058825,0.02952649,Melange,1,CABFH,240,662,CABFH,69,73.84433773,8244072,CABFH,1.174,0,20924.89874,990900,0,0,0,0,Confined,15.345,150.831064,68.55669011,5.302670952,708,CABFH0069,2007,240,104.17,50,48,649.79,CABFH0069,2,11527000,14269.04787,14.26904787,CABFH,69,6/16/2007 0:00,Regular,11.53332996,240,240,MAINSTEM,2007,N,6/16/2007,6/16/2007
